traceID,order,structtype,method1,method2,m1_para,m2_para,class1,class2,m1_return,m2_return
33,48,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Cart,java.math.BigDecimal,java.util.Iterator
33,49,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,org.mybatis.jpetstore.domain.Item
33,50,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
33,51,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
33,52,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
33,53,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
34,0,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,java.util.List
34,1,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,
34,2,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,3,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,4,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,5,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,6,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,
34,7,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,8,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,9,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,10,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,11,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,
34,12,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,13,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,14,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,15,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,16,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,
34,17,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setProductId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,18,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,19,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,20,null,org.mybatis.jpetstore.service.CatalogService.getProductListByCategory,org.mybatis.jpetstore.domain.Product.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Product,java.util.List,void
34,21,null,org.mybatis.jpetstore.web.actions.CatalogActionBean.viewCategory,org.mybatis.jpetstore.service.CatalogService.getCategory,,java.lang.String,org.mybatis.jpetstore.web.actions.CatalogActionBean,org.mybatis.jpetstore.service.CatalogService,net.sourceforge.stripes.action.ForwardResolution,org.mybatis.jpetstore.domain.Category
34,22,null,org.mybatis.jpetstore.service.CatalogService.getCategory,org.mybatis.jpetstore.domain.Category.<init>,java.lang.String,,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Category,
34,23,null,org.mybatis.jpetstore.service.CatalogService.getCategory,org.mybatis.jpetstore.domain.Category.setCategoryId,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Category,void
34,24,null,org.mybatis.jpetstore.service.CatalogService.getCategory,org.mybatis.jpetstore.domain.Category.setName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Category,void
34,25,null,org.mybatis.jpetstore.service.CatalogService.getCategory,org.mybatis.jpetstore.domain.Category.setDescription,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.CatalogService,org.mybatis.jpetstore.domain.Category,org.mybatis.jpetstore.domain.Category,void
35,0,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.OrderActionBean,net.sourceforge.stripes.action.Resolution,void
35,1,null,org.mybatis.jpetstore.web.actions.OrderActionBean.clear,org.mybatis.jpetstore.domain.Order.<init>,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,void,
35,2,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,net.sourceforge.stripes.action.Resolution,boolean
35,3,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
35,4,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.AccountActionBean.getAccount,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.AccountActionBean,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Account
35,5,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.web.actions.CartActionBean.getCart,,,org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.web.actions.CartActionBean,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Cart
35,6,null,org.mybatis.jpetstore.web.actions.OrderActionBean.newOrderForm,org.mybatis.jpetstore.domain.Order.initOrder,,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.web.actions.OrderActionBean,org.mybatis.jpetstore.domain.Order,net.sourceforge.stripes.action.Resolution,void
35,7,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getUsername,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,8,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getFirstName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,9,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getLastName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,10,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress1,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,11,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress2,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,12,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCity,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,13,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getState,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,14,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getZip,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,15,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCountry,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,16,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getFirstName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,17,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getLastName,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,18,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress1,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,19,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getAddress2,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,20,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCity,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,21,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getState,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,22,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getZip,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,23,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Account.getCountry,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Account,void,java.lang.String
35,24,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Cart.getSubTotal,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart,void,java.math.BigDecimal
35,25,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Cart.getAllCartItems,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Cart,java.math.BigDecimal,java.util.Iterator
35,26,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getItem,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,org.mybatis.jpetstore.domain.Item
35,27,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.Item.getListPrice,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.Item,java.math.BigDecimal,java.math.BigDecimal
35,28,null,org.mybatis.jpetstore.domain.Cart.getSubTotal,org.mybatis.jpetstore.domain.CartItem.getQuantity,,,org.mybatis.jpetstore.domain.Cart,org.mybatis.jpetstore.domain.CartItem,java.math.BigDecimal,int
35,29,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Cart.getAllCartItems,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Cart,void,java.util.Iterator
35,30,null,org.mybatis.jpetstore.domain.Order.initOrder,org.mybatis.jpetstore.domain.Order.addLineItem,"org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Cart",org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void,void
35,31,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem,"int,org.mybatis.jpetstore.domain.CartItem",org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.LineItem,void,
35,32,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getQuantity,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,int
35,33,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
35,34,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getItemId,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,,java.lang.String
35,35,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
35,36,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.Item.getListPrice,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Item,,java.math.BigDecimal
35,37,null,org.mybatis.jpetstore.domain.LineItem.<init>,org.mybatis.jpetstore.domain.CartItem.getItem,"int,org.mybatis.jpetstore.domain.CartItem",,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.CartItem,,org.mybatis.jpetstore.domain.Item
35,38,null,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.Order.addLineItem,org.mybatis.jpetstore.domain.CartItem,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void,void
35,39,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
35,40,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
35,41,null,org.mybatis.jpetstore.web.actions.AccountActionBean.isAuthenticated,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,boolean,java.lang.String
36,0,null,org.mybatis.jpetstore.web.actions.AccountActionBean.setPassword,org.mybatis.jpetstore.domain.Account.setPassword,java.lang.String,java.lang.String,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,void,void
36,1,null,org.mybatis.jpetstore.web.actions.AccountActionBean.setUsername,org.mybatis.jpetstore.domain.Account.setUsername,java.lang.String,java.lang.String,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,void,void
36,2,null,org.mybatis.jpetstore.web.actions.AccountActionBean.newAccount,org.mybatis.jpetstore.service.AccountService.insertAccount,,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.AccountService,net.sourceforge.stripes.action.Resolution,void
36,3,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getEmail,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,4,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getFirstName,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,5,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getLastName,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,6,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getStatus,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,7,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getAddress1,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,8,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getAddress2,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,9,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getCity,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,10,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getState,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,11,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getZip,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,12,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getCountry,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,13,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getPhone,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,14,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getUsername,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,15,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.isListOption,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,boolean
36,16,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.isBannerOption,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,boolean
36,17,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getLanguagePreference,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,18,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getFavouriteCategoryId,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,19,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getUsername,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,20,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getPassword,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,21,null,org.mybatis.jpetstore.service.AccountService.insertAccount,org.mybatis.jpetstore.domain.Account.getUsername,org.mybatis.jpetstore.domain.Account,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,void,java.lang.String
36,22,null,org.mybatis.jpetstore.web.actions.AccountActionBean.newAccount,org.mybatis.jpetstore.domain.Account.getUsername,,,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.domain.Account,net.sourceforge.stripes.action.Resolution,java.lang.String
36,23,null,org.mybatis.jpetstore.web.actions.AccountActionBean.newAccount,org.mybatis.jpetstore.service.AccountService.getAccount,,java.lang.String,org.mybatis.jpetstore.web.actions.AccountActionBean,org.mybatis.jpetstore.service.AccountService,net.sourceforge.stripes.action.Resolution,org.mybatis.jpetstore.domain.Account
36,24,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.<init>,java.lang.String,,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,
36,25,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setUsername,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,26,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setEmail,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,27,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setFirstName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,28,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setLastName,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,29,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setAddress1,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,30,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setAddress2,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
36,31,null,org.mybatis.jpetstore.service.AccountService.getAccount,org.mybatis.jpetstore.domain.Account.setCity,java.lang.String,java.lang.String,org.mybatis.jpetstore.service.AccountService,org.mybatis.jpetstore.domain.Account,org.mybatis.jpetstore.domain.Account,void
