traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
13,15,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipCountry,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,16,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipState,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,17,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipToFirstName,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,18,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipToLastName,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,19,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setShipZip,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,20,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setCardType,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,21,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setCourier,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,22,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setCreditCard,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,23,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setExpiryDate,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,24,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setLocale,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,25,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setOrderDate,int,java.util.Date,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,26,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setOrderId,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,27,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setTotalPrice,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,28,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setUsername,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,29,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setStatus,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,30,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,
13,31,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setOrderId,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
13,32,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setLineNumber,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
13,33,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setItemId,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
13,34,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setQuantity,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
13,35,null,org.mybatis.jpetstore.domain.LineItem.setQuantity,org.mybatis.jpetstore.domain.LineItem.calculateTotal,int,,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.LineItem,void,void
13,36,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.setUnitPrice,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,void
13,37,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.setLineItems,int,java.util.List,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,void
13,38,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.getLineItems,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,java.util.List
13,39,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Order.getLineItems,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Order,java.util.List
13,40,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.LineItem.getItemId,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.LineItem,org.mybatis.jpetstore.domain.Order,java.lang.String
13,41,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,
13,42,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,43,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,44,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,45,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,46,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,47,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,48,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,49,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,50,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setItemId,int,java.lang.String,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
13,51,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setListPrice,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
13,52,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setUnitCost,int,java.math.BigDecimal,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
13,53,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.setSupplierId,int,int,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,void
13,54,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Item.getProduct,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Item,org.mybatis.jpetstore.domain.Order,org.mybatis.jpetstore.domain.Product
13,55,null,org.mybatis.jpetstore.service.OrderService.getOrder,org.mybatis.jpetstore.domain.Product.<init>,int,,org.mybatis.jpetstore.service.OrderService,org.mybatis.jpetstore.domain.Product,org.mybatis.jpetstore.domain.Order,
